,Name,Rating,Num_Ratings,Price,Id,Status,AscLoc,BusTypes,Hours,Avg_Close,Avg_Open
166,Tropical Smoothie Cafe,4.2,138.0,1.0,ChIJRQyGG5O1FIgR3db_dnJCbw8,OPERATIONAL,Launch Fishers,[],"[['10:00', '20:00'], ['07:00', '21:00'], ['07:00', '21:00'], ['07:00', '21:00'], ['07:00', '21:00'], ['07:00', '21:00'], ['08:00', '21:00']]",20.857142857142858,7.571428571428571
167,BIBIBOP Asian Grill,4.5,162.0,1.0,ChIJKQrHKYe1FIgRuJic5fBJfaA,OPERATIONAL,Launch Fishers,[],"[['10:30', '20:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '22:00'], ['10:30', '22:00']]",21.142857142857142,10.5
168,Bento Café - Fishers,4.5,518.0,2.0,ChIJo3-0uGa0FIgRMwPWWQu2i2Q,OPERATIONAL,Launch Fishers,['cafe'],"[['12:00', '21:00'], ['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '22:00'], ['11:00', '22:00']]",21.571428571428573,11.142857142857142
169,Sangrita Cantina - Fishers,3.8,149.0,1.4772727272727273,ChIJYw1tvkm1FIgRhrnzvH0b2TU,OPERATIONAL,Launch Fishers,[],"[['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '23:00'], ['11:00', '23:00']]",22.142857142857142,11.0
170,101 Beer Kitchen,4.4,385.0,2.0,ChIJpXD6c3m1FIgRzNW67GS_YhE,OPERATIONAL,Launch Fishers,['bar'],"[['11:00', '20:00'], ['11:30', '21:00'], ['11:30', '21:00'], ['11:30', '21:00'], ['11:30', '21:00'], ['11:00', '22:00'], ['11:00', '22:00']]",21.142857142857142,11.285714285714286
171,bp,3.1,17.0,1.4772727272727273,ChIJHZwPkg60FIgRZor0CQQOEZA,OPERATIONAL,Launch Fishers,"['gas_station', 'atm', 'convenience_store', 'finance', 'store']","[['00:00', 'none']]",30.0,0.0
172,Chipotle Mexican Grill,3.3,198.0,1.0,ChIJzT39QLW1FIgRvLvfOLWqY7o,OPERATIONAL,Launch Fishers,[],"[['11:30', '21:00'], ['11:30', '21:00'], ['11:30', '21:00'], ['11:30', '21:00'], ['11:30', '21:00'], ['11:30', '21:00'], ['11:30', '21:00']]",21.0,11.5
173,Havana Cigar Lounge,4.5,212.0,1.4772727272727273,ChIJ9ZxAGC21FIgR_mCJIJxAE9E,OPERATIONAL,Launch Fishers,"['night_club', 'bar', 'store']","[['12:00', '00:00'], ['12:00', '00:00'], ['12:00', '00:00'], ['12:00', '00:00'], ['12:00', '01:00'], ['12:00', '01:00'], ['12:00', '01:00']]",24.428571428571427,12.0
174,1933 Lounge by St. Elmo,4.5,369.0,1.4772727272727273,ChIJy1krsbK1FIgRf_Jhp_xNQTU,OPERATIONAL,Launch Fishers,['bar'],"[['12:00', '21:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '00:00'], ['11:00', '00:00']]",23.0,11.142857142857142
175,McDonald's,2.9,695.0,1.0,ChIJNauOJQy0FIgRlsPl_IRy_5k,OPERATIONAL,Launch Fishers,"['cafe', 'store']","[['06:00', '23:00'], ['05:00', '23:00'], ['05:00', '23:00'], ['05:00', '23:00'], ['05:00', '23:00'], ['05:00', '00:00'], ['05:00', '00:00']]",23.285714285714285,5.142857142857143
176,The Original Pancake House,4.3,476.0,2.0,ChIJCfAzrYOzFIgR-VSfhfVDICE,OPERATIONAL,Launch Fishers,[],"[['06:30', '15:00'], ['06:30', '14:00'], ['06:30', '14:00'], ['06:30', '14:00'], ['06:30', '14:00'], ['06:30', '14:00'], ['06:30', '15:00']]",14.285714285714286,6.5
177,Aso Ramen,4.6,20.0,1.4772727272727273,ChIJsWzuVoKzFIgR496tWLS_bQI,OPERATIONAL,Launch Fishers,[],"[['11:00', '21:00'], ['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '21:30'], ['11:00', '22:00'], ['11:00', '22:00']]",21.571428571428573,11.0
178,Fishers Test Kitchen,4.3,130.0,1.4772727272727273,ChIJFcFACXe1FIgRemfXi7JY_qM,OPERATIONAL,Launch Fishers,[],"[['11:00', '20:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '23:00'], ['11:00', '23:00']]",21.428571428571427,11.0
179,Sun King Fishers Small-Batch Brewery,4.3,272.0,1.0,ChIJGdBLhESzFIgRSZkmVAynNXk,OPERATIONAL,Launch Fishers,['bar'],"[['11:00', '21:00'], ['15:00', '22:00'], ['15:00', '22:00'], ['15:00', '22:00'], ['11:00', '22:00'], ['11:00', '23:00'], ['11:00', '23:00']]",22.142857142857142,12.714285714285714
180,Arby's,4.0,1106.0,1.0,ChIJadtg-aJQa4gRuAQvj5kEFXw,OPERATIONAL,Launch Indy,['store'],"[['10:00', '22:00'], ['10:00', '22:00'], ['10:00', '22:00'], ['10:00', '22:00'], ['10:00', '22:00'], ['10:00', '22:00'], ['10:00', '22:00']]",22.0,10.0
181,Subway,3.3,125.0,1.0,ChIJbziYAaNQa4gRe1b78K8zNy8,OPERATIONAL,Launch Indy,[],"[['10:00', '20:00'], ['08:00', '20:00'], ['08:00', '21:00'], ['08:00', '21:00'], ['08:00', '21:00'], ['08:00', '20:00'], ['09:00', '20:00']]",20.428571428571427,8.428571428571429
182,White Castle,3.7,1592.0,1.0,ChIJJZbfgaNQa4gRDRp0KPWDbY8,OPERATIONAL,Launch Indy,[],"[['06:00', '00:00'], ['06:00', '01:00'], ['06:00', '01:00'], ['06:00', '01:00'], ['06:00', '00:00']]",24.6,6.0
183,Slippery Noodle Inn,4.5,2430.0,2.0,ChIJASrlcqNQa4gR-6AfOrN-Tf4,OPERATIONAL,Launch Indy,['bar'],"[['11:00', '01:00'], ['11:00', '01:00'], ['11:00', '01:00'], ['11:00', '01:00'], ['12:00', '01:00']]",25.0,11.2
184,Chef JJ's Downtown,4.7,50.0,1.8974358974358974,ChIJuTx6e6NQa4gRp9TFmCwh2Lo,OPERATIONAL,Launch Indy,['store'],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.497166666666672,12.169523809523811
185,Shapiro's Delicatessen,4.5,4381.0,2.0,ChIJv0dTL6FQa4gRa7_BqZFb5bo,OPERATIONAL,Launch Indy,"['bakery', 'store']","[['10:00', '19:30'], ['10:00', '19:30'], ['10:00', '19:30'], ['10:00', '19:30'], ['10:00', '19:30'], ['10:00', '19:30'], ['10:00', '19:30']]",19.5,10.0
186,Brothers Bar & Grill,4.2,1368.0,1.8974358974358974,ChIJma3kJaNQa4gR9s3bMfdev6k,OPERATIONAL,Launch Indy,['bar'],"[['11:00', '00:00'], ['11:00', '03:00'], ['11:00', '03:00'], ['11:00', '03:00'], ['11:00', '03:00'], ['11:00', '03:00'], ['11:00', '03:00']]",26.571428571428573,11.0
187,Nesso,4.7,219.0,1.8974358974358974,ChIJ4wgezqtRa4gRFn_yM5uaF6U,OPERATIONAL,Launch Indy,[],"[['17:00', '22:00'], ['17:00', '22:00'], ['17:00', '22:00'], ['17:00', '22:00'], ['17:00', '22:00']]",22.0,17.0
188,Taps and Dolls,4.0,802.0,2.0,ChIJ28A3MKNQa4gRH3FF66Wx0os,OPERATIONAL,Launch Indy,['bar'],"[['18:00', '03:00'], ['18:00', '03:00'], ['18:00', '03:00'], ['18:00', '03:00'], ['18:00', '03:00'], ['18:00', '03:00'], ['18:00', '03:00']]",27.0,18.0
189,Floretta Long,4.116363636363635,851.7272727272727,1.8974358974358974,ChIJlUBmK4NRa4gRBQ_ZjutsXyQ,OPERATIONAL,Launch Indy,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.497166666666672,12.169523809523811
190,Market Table Restaurant at The Alexander Hotel,4.1,57.0,1.8974358974358974,ChIJlUfdaJhQa4gRKBfATZ0uTRI,OPERATIONAL,Launch Indy,[],"[['07:00', '11:00'], ['06:30', '10:00'], ['06:30', '10:00'], ['06:30', '10:00'], ['06:30', '10:00'], ['06:30', '10:00'], ['07:00', '11:00']]",10.285714285714286,6.642857142857143
191,Firehouse Dawgs,4.116363636363635,851.7272727272727,1.8974358974358974,ChIJKbJN8cdRa4gRfj6mSZtDb8M,OPERATIONAL,Launch Indy,[],"[['23:00', '03:00'], ['23:00', '03:00']]",27.0,23.0
192,Yolk - City Way,4.4,1413.0,2.0,ChIJy3dDZJhQa4gR2KpR-QY8eIc,OPERATIONAL,Launch Indy,"['cafe', 'store']","[['07:30', '14:00'], ['07:30', '14:00'], ['07:30', '14:00'], ['07:30', '14:00'], ['07:30', '14:00'], ['07:30', '14:00'], ['07:30', '14:00']]",14.0,7.5
193,Taxman CityWay,4.3,175.0,2.0,ChIJ8W689MNRa4gRbASlPgHevn0,OPERATIONAL,Launch Indy,['bar'],"[['10:00', '22:00'], ['16:00', '22:00'], ['16:00', '22:00'], ['16:00', '22:00'], ['16:00', '22:00'], ['12:00', '23:00'], ['12:00', '23:00']]",22.285714285714285,14.0
194,Greek Islands,4.6,866.0,2.0,ChIJRVxmzqBQa4gR4b2LC7WqcM4,OPERATIONAL,Launch Indy,['store'],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '22:00'], ['15:00', '22:00']]",21.4,11.8
195,"2021 Chicken & Beer Fest, Indianapolis",3.0,1.0,1.8974358974358974,ChIJb2mfTSxRa4gRcAkOgxxeWvQ,OPERATIONAL,Launch Indy,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.497166666666672,12.169523809523811
196,1913 Restaurant,4.4,46.0,1.8974358974358974,ChIJrVeHU6NQa4gRcKHyeL1OmLI,CLOSED_TEMPORARILY,Launch Indy,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.497166666666672,12.169523809523811
197,QDOBA Mexican Eats,4.2,324.0,1.0,ChIJa8Z3VZ9Qa4gRt5BjmeDTUyM,OPERATIONAL,Launch Indy,['bar'],"[['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '22:00'], ['10:30', '22:00']]",21.285714285714285,10.5
198,Ethiopian Eng’s Egg Workshop,4.116363636363635,851.7272727272727,1.8974358974358974,ChIJr-U7Fn9Ra4gR_AdC3YbkKcE,OPERATIONAL,Launch Indy,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.497166666666672,12.169523809523811
199,The Old Spaghetti Factory,4.4,2772.0,2.0,ChIJvf37y7xQa4gRFxA9Q6o8zT4,OPERATIONAL,Launch Indy,['bar'],"[['12:00', '21:30'], ['11:00', '14:00'], ['17:00', '21:30'], ['11:00', '14:00'], ['17:00', '21:30'], ['11:00', '14:00'], ['17:00', '21:30'], ['11:00', '14:00'], ['17:00', '21:30'], ['11:00', '14:00'], ['17:00', '22:30'], ['12:00', '22:30']]",18.541666666666668,13.666666666666666
200,Severin Bar,4.0,23.0,1.8974358974358974,ChIJI1Z_VKNQa4gRtfMOFVG0b4g,OPERATIONAL,Launch Indy,['bar'],"[['16:00', '21:00'], ['16:00', '21:00'], ['16:00', '21:00'], ['16:00', '21:00'], ['16:00', '23:00'], ['16:00', '23:00']]",21.666666666666668,16.0
201,Kilroy's,4.3,2913.0,2.0,ChIJGdr7zbxQa4gR1AGhLC6j-jA,OPERATIONAL,Launch Indy,['bar'],"[['11:00', '00:00'], ['11:00', '01:00'], ['11:00', '01:00'], ['11:00', '01:00'], ['11:00', '01:00'], ['11:00', '02:00'], ['11:00', '02:00']]",25.142857142857142,11.0
202,Hooters,3.9,1302.0,2.0,ChIJX5wqsbxQa4gRSUsCNivZ2tU,OPERATIONAL,Launch Indy,"['meal_delivery', 'bar']","[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00']]",21.0,11.0
203,Helium Comedy Club,4.6,900.0,1.8974358974358974,ChIJxUVIdcpRa4gR0nwaIVzRVMU,OPERATIONAL,Launch Indy,"['night_club', 'bar']","[['18:00', '22:00'], ['18:00', '23:00'], ['17:30', '00:00'], ['17:30', '00:00']]",23.25,17.75
204,Steak 'n Shake,4.116363636363635,851.7272727272727,1.0,ChIJFxPmq_lRa4gR2cwMXTVlqmo,OPERATIONAL,Launch Indy,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.497166666666672,12.169523809523811
205,Varsity Club Restaurant,4.0,7.0,1.8974358974358974,ChIJdenNT71Qa4gRgTOnj2VaO4s,OPERATIONAL,Launch Indy,[],"[['11:30', '21:00'], ['11:30', '21:00'], ['11:30', '21:00'], ['11:30', '21:00'], ['11:30', '21:00'], ['11:30', '21:00'], ['11:30', '21:00']]",21.0,11.5
206,HotBox Pizza,3.9,389.0,1.0,ChIJa5K2PL1Qa4gRJKkkwr6rznA,OPERATIONAL,Launch Indy,['meal_delivery'],"[['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00']]",24.0,10.0
207,Pier 48 Fish House & Oyster Bar,4.3,257.0,1.8974358974358974,ChIJLV6kC2xRa4gRuYzDZ1irFLg,OPERATIONAL,Launch Indy,[],"[['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '23:00'], ['11:00', '23:00']]",22.142857142857142,11.0
208,The District Tap,4.4,554.0,2.0,ChIJP6eM_e5Ra4gRRJM6Lc1naYE,OPERATIONAL,Launch Indy,['bar'],"[['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '02:00'], ['11:00', '02:00'], ['11:00', '02:00']]",24.857142857142858,11.0
209,Iozzo's Garden of Italy,4.6,1228.0,2.0,ChIJUxWLsKBQa4gRwXczHgd5rs4,OPERATIONAL,Launch Indy,['bar'],"[['16:00', '20:00'], ['16:00', '21:00'], ['16:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '22:00'], ['16:00', '22:00']]",21.142857142857142,13.857142857142858
210,Pivot Bar and Balcony,4.2,39.0,1.8974358974358974,ChIJNcujU25Ra4gR_UbJAeeLRVI,OPERATIONAL,Launch Indy,['bar'],"[['16:00', '23:00'], ['16:00', '23:00'], ['16:00', '23:00'], ['16:00', '23:00'], ['16:00', '23:00']]",23.0,16.0
211,Subway,4.0,8.0,1.0,ChIJMThrb59Qa4gR10DvLiVyU0o,OPERATIONAL,Launch Indy,[],"[['08:00', '14:00'], ['08:00', '14:00'], ['08:00', '14:00'], ['08:00', '14:00'], ['08:00', '14:00']]",14.0,8.0
212,A&W Restaurant,3.9,85.0,1.0,ChIJWUxFfbxQa4gRZ4w2CsuonPQ,OPERATIONAL,Launch Indy,[],"[['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00'], ['10:30', '21:00']]",21.0,10.5
213,Harry & Izzy's,4.7,2625.0,4.0,ChIJc5jIp7xQa4gRyBw22V5K24k,OPERATIONAL,Launch Indy,[],"[['12:00', '21:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '23:00'], ['11:00', '00:00'], ['11:00', '00:00']]",23.0,11.142857142857142
214,Sauce on the Side,4.7,113.0,1.8974358974358974,ChIJGckms2BRa4gRUFHURJspVy0,OPERATIONAL,Launch Indy,[],"[['12:00', '20:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00']]",21.142857142857142,11.142857142857142
215,Mikado,4.3,552.0,3.0,ChIJSYmTWbtQa4gRzCCGboCztC0,OPERATIONAL,Launch Indy,[],"[['16:00', '21:00'], ['16:00', '21:00'], ['16:00', '21:00'], ['16:00', '21:00'], ['16:00', '21:30'], ['16:00', '21:30']]",21.166666666666668,16.0
216,Punch Bowl Social Indianapolis,4.1,1602.0,2.0,ChIJz9BSf7xQa4gR2rm0FrwlYHU,OPERATIONAL,Launch Indy,"['bowling_alley', 'bar']","[['10:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '02:00'], ['10:00', '02:00']]",24.571428571428573,10.714285714285714
217,St. Elmo Steak House,4.7,3632.0,4.0,ChIJL-H0oLxQa4gRtk7Der5Av0w,OPERATIONAL,Launch Indy,"['night_club', 'bar']","[['16:00', '22:00'], ['16:00', '23:00'], ['16:00', '23:00'], ['16:00', '23:00'], ['16:00', '23:00'], ['16:00', '23:00'], ['15:00', '23:00']]",22.857142857142858,15.857142857142858
218,Gallery Pastry Bar,4.6,154.0,1.8974358974358974,ChIJObziD3NRa4gRu5u1oALQ3Ug,OPERATIONAL,Launch Indy,"['cafe', 'bar']","[['08:00', '16:00'], ['08:00', '16:00'], ['08:00', '16:00'], ['08:00', '16:00'], ['08:00', '16:00'], ['08:00', '16:00']]",16.0,8.0
219,Goodwood Indy,4.2,33.0,1.8974358974358974,ChIJj3jweeBRa4gRhRi2tcXhWW0,OPERATIONAL,Launch Indy,['bar'],"[['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '00:00'], ['11:00', '00:00']]",22.428571428571427,11.0
220,Spoke & Steele,4.4,385.0,2.0,ChIJNyUjn7xQa4gRCPGB-xIvIBs,OPERATIONAL,Launch Indy,['bar'],"[['08:00', '13:00'], ['17:00', '21:30'], ['07:00', '11:00'], ['17:00', '21:30'], ['07:00', '11:00'], ['17:00', '21:30'], ['07:00', '11:00'], ['17:00', '21:30'], ['07:00', '11:00'], ['17:00', '21:30'], ['07:00', '11:00'], ['17:00', '21:30'], ['08:00', '13:00'], ['17:00', '21:30']]",16.535714285714285,12.142857142857142
221,Yard House,4.4,2326.0,2.0,ChIJUYeec71Qa4gRyRvSkhRsUxo,OPERATIONAL,Launch Indy,['bar'],"[['11:00', '22:30'], ['11:00', '22:30'], ['11:00', '22:30'], ['11:00', '22:30'], ['11:00', '22:30'], ['11:00', '23:30'], ['11:00', '23:30']]",22.785714285714285,11.0
222,Nada,4.4,1952.0,2.0,ChIJccxl8rxQa4gRMZVqAEys2vc,OPERATIONAL,Launch Indy,['bar'],"[['17:00', '22:00'], ['17:00', '22:00'], ['17:00', '22:00'], ['17:00', '22:00'], ['17:00', '22:00'], ['17:00', '22:00']]",22.0,17.0
223,Steak 'n Shake Headquarters,1.5,196.0,1.0,ChIJb-DRB71Qa4gRPL7sdy47xpM,OPERATIONAL,Launch Indy,[],"[['09:00', '17:00'], ['09:00', '17:00'], ['09:00', '17:00'], ['09:00', '17:00'], ['09:00', '17:00']]",17.0,9.0
224,"INDYO FROZEN YOGURT, CARAMEL CORN & COFFEE",3.6,92.0,1.0,ChIJQ2tahbxQa4gRbjnsMa47trs,OPERATIONAL,Launch Indy,"['cafe', 'store']","[['12:00', '18:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00'], ['10:00', '19:00']]",18.857142857142858,10.285714285714286
225,Steak 'n Shake,3.6,1431.0,1.0,ChIJYaKofLtQa4gRd5qf5h0XXig,OPERATIONAL,Launch Indy,[],"[['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00'], ['10:00', '00:00']]",24.0,10.0
226,Tin Roof,4.0,852.0,1.0,ChIJexEho71Qa4gRN_19ml4q-OE,OPERATIONAL,Launch Indy,['bar'],"[['11:00', '03:00'], ['16:00', '03:00'], ['16:00', '03:00'], ['16:00', '03:00'], ['16:00', '03:00'], ['11:00', '03:00']]",27.0,14.333333333333334
227,Prime 47- Indy's Steakhouse,4.6,669.0,4.0,ChIJKfHsDL1Qa4gRGJ3g9Inh5r0,OPERATIONAL,Launch Indy,[],"[['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '22:00'], ['17:00', '22:00']]",21.333333333333332,17.0
228,O'Reilly's Irish Bar & Restaurant,4.2,488.0,2.0,ChIJb-Qgo71Qa4gRinKi3mprdKA,OPERATIONAL,Launch Indy,['bar'],"[['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00'], ['11:00', '00:00']]",24.0,11.0
229,The Oceanaire Seafood Room,4.5,974.0,3.0,ChIJ85yF9rxQa4gRpziEPTO4e4U,OPERATIONAL,Launch Indy,[],"[['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '22:00'], ['17:00', '22:00']]",21.285714285714285,17.0
230,Tavern On South,4.2,755.0,2.0,ChIJd8XKCq9Qa4gR_a0Hzy2wxBw,OPERATIONAL,Launch Indy,['bar'],"[['11:00', '13:30'], ['11:00', '13:30'], ['16:00', '20:00'], ['11:00', '13:30'], ['16:00', '20:00'], ['11:00', '13:30'], ['16:00', '20:00'], ['11:00', '13:30'], ['16:00', '21:00'], ['16:30', '21:00']]",16.95,13.55
231,Pearl Street Pizzeria & Pub,4.5,832.0,2.0,ChIJtyC7qb1Qa4gRdhc0FcqReps,OPERATIONAL,Launch Indy,"['meal_delivery', 'bar']","[['12:00', '02:00'], ['11:00', '02:00'], ['11:00', '02:00'], ['11:00', '02:00'], ['11:00', '02:00'], ['11:00', '02:00'], ['12:00', '02:00']]",26.0,11.285714285714286
232,Dos Hombres,3.3,48.0,1.8974358974358974,ChIJwQI99aFRa4gR28GJV_16CWk,OPERATIONAL,Launch Indy,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.497166666666672,12.169523809523811
233,Ruth's Chris Steak House,4.6,969.0,4.0,ChIJWXrLf7xQa4gRalzULK3ex5Q,OPERATIONAL,Launch Indy,[],"[['16:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '22:00'], ['11:00', '23:00'], ['16:00', '23:00']]",22.142857142857142,12.428571428571429
234,T & T Tran II,4.116363636363635,851.7272727272727,1.8974358974358974,ChIJWUxFfbxQa4gRjLWpZ01Nitc,OPERATIONAL,Launch Indy,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.497166666666672,12.169523809523811
235,Chin Sushi House,4.3,21.0,1.8974358974358974,ChIJ7ZtwR-NRa4gR1RkQRBDLl-k,OPERATIONAL,Launch Indy,[],"[['11:00', '21:00'], ['09:00', '21:00'], ['09:00', '21:00'], ['09:00', '21:00'], ['09:00', '21:00'], ['09:00', '21:00']]",21.0,9.333333333333334
236,Ember Urban Eatery,4.5,424.0,2.0,ChIJWau9zZtQa4gRham1PsyoW8M,OPERATIONAL,Launch Indy,['bar'],"[['16:00', '21:30'], ['16:00', '21:30'], ['16:00', '21:30'], ['16:00', '22:00'], ['12:00', '22:00']]",21.7,15.2
237,Ruth Chris steak house,1.0,1.0,1.8974358974358974,ChIJK4d3zjNRa4gR1oLl9vjdGj4,OPERATIONAL,Launch Indy,[],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.497166666666672,12.169523809523811
238,Subway,4.2,42.0,1.0,ChIJWUxFfbxQa4gRifCBR7I7Ph4,OPERATIONAL,Launch Indy,[],"[['07:00', '17:00'], ['08:00', '17:00'], ['08:00', '17:00'], ['08:00', '17:00'], ['08:00', '17:00'], ['08:00', '17:00'], ['07:00', '17:00']]",17.0,7.714285714285714
239,Basey's Downtown Grill,4.2,245.0,1.0,ChIJFWzOBq9Qa4gRCh4qIieICUo,CLOSED_TEMPORARILY,Launch Indy,['bar'],"[['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none'], ['none', 'none']]",21.497166666666672,12.169523809523811
240,Half Liter BBQ & Beer Hall,4.5,423.0,2.0,ChIJ3a9pD1xTa4gRZGLjHLX4kCk,OPERATIONAL,The Speak Easy,['bar'],"[['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '21:00'], ['11:00', '22:00'], ['11:00', '22:00']]",21.285714285714285,11.0
241,Good Morning Mama's Cafe,4.5,1450.0,2.0,ChIJCXK4MMlTa4gRxJRcDrYXnAU,OPERATIONAL,The Speak Easy,[],"[['08:00', '14:00'], ['08:00', '14:00'], ['08:00', '14:00'], ['08:00', '14:00'], ['08:00', '14:00']]",14.0,8.0
242,Mama Carolla's,4.7,1639.0,2.0,ChIJnycfNslTa4gRnhPSRbg0aq8,OPERATIONAL,The Speak Easy,[],"[['17:00', '21:30'], ['17:00', '21:30'], ['17:00', '21:30'], ['17:00', '21:30'], ['17:00', '21:30']]",21.5,17.0
243,Nicole-Taylor's Pasta and Market,4.7,91.0,1.5714285714285714,ChIJf6YU6ctTa4gR_AGH8MGsDdw,OPERATIONAL,The Speak Easy,"['grocery_or_supermarket', 'store']","[['10:00', '18:00'], ['10:00', '18:00'], ['10:00', '18:00'], ['10:00', '18:00'], ['10:00', '16:00']]",17.6,10.0
244,Diavola,4.6,363.0,2.0,ChIJf6YU6ctTa4gRyd3ULp7q0lI,OPERATIONAL,The Speak Easy,[],"[['17:00', '21:00'], ['17:00', '21:00'], ['17:00', '22:00'], ['17:00', '22:00'], ['17:00', '22:00'], ['17:00', '22:00'], ['17:00', '22:00']]",21.714285714285715,17.0
245,La Mulita,4.3,113.0,2.0,ChIJY8DMesVTa4gREmDHJjgqiDg,OPERATIONAL,The Speak Easy,[],"[['16:00', '21:00'], ['16:00', '21:00'], ['16:00', '21:00'], ['16:00', '21:00'], ['12:00', '22:00'], ['12:00', '22:00']]",21.333333333333332,14.666666666666666
246,Delicia,4.6,591.0,2.0,ChIJY8DMesVTa4gRWruNH024aZs,OPERATIONAL,The Speak Easy,[],"[['09:00', '14:00'], ['16:00', '21:00'], ['16:00', '21:00'], ['16:00', '21:00'], ['16:00', '21:00'], ['16:00', '22:00'], ['16:00', '22:00']]",20.285714285714285,15.0
247,Yats,4.8,1279.0,1.0,ChIJCS4GCcZTa4gRtLObEn7MrLY,OPERATIONAL,The Speak Easy,[],"[['11:00', '19:00'], ['11:00', '20:30'], ['11:00', '20:30'], ['11:00', '20:30'], ['11:00', '20:30'], ['11:00', '20:30'], ['11:00', '20:30']]",20.285714285714285,11.0
248,The Jazz Kitchen,4.7,1240.0,2.0,ChIJFZvWC8ZTa4gRVPAjkaseMos,OPERATIONAL,The Speak Easy,['bar'],"[['05:30', '23:00'], ['05:30', '23:00'], ['05:30', '23:00'], ['05:30', '23:00'], ['05:30', '23:00'], ['05:30', '13:00']]",21.333333333333332,5.5
